row,scenario,symbol,gross_return_pct,recorded_return_pct,implicit_cost_pp,cost_0_10_net,cost_0_15_net,cost_0_20_net,cost_0_30_net
31230,ROBUST_78_SL5_TP12_CD6_P7,EURI/USDT,0.0863334197,-0.1136665803,0.2000000000,-0.0136665803,-0.0636665803,-0.1136665803,-0.2136665803
31231,ROBUST_78_SL5_TP12_CD6_P7,BMT/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
31232,ROBUST_78_SL5_TP12_CD6_P7,EDEN/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31233,ROBUST_78_SL5_TP12_CD6_P7,SNDKB/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
31234,ROBUST_78_SL5_TP12_CD6_P7,GPS/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31235,ROBUST_78_SL5_TP12_CD6_P7,OPN/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31236,ROBUST_78_SL5_TP12_CD6_P7,ACE/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31237,ROBUST_78_SL5_TP12_CD6_P7,CRCLB/USDT,-2.4791161412,-2.6791161412,0.2000000000,-2.5791161412,-2.6291161412,-2.6791161412,-2.7791161412
31238,ROBUST_78_SL5_TP12_CD6_P7,HEMI/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
31239,ROBUST_78_SL5_TP12_CD6_P7,RED/USDT,-5.0000000000,-5.2000000000,0.2000000000,-5.1000000000,-5.1500000000,-5.2000000000,-5.3000000000
31240,ROBUST_78_SL5_TP12_CD6_P7,AAVE/USDT,-0.8423180593,-1.0423180593,0.2000000000,-0.9423180593,-0.9923180593,-1.0423180593,-1.1423180593
31241,ROBUST_78_SL5_TP12_CD6_P7,ARB/USDT,1.8445322793,1.6445322793,0.2000000000,1.7445322793,1.6945322793,1.6445322793,1.5445322793
31242,ROBUST_78_SL5_TP12_CD6_P7,SOL/USDT,1.6249508583,1.4249508583,0.2000000000,1.5249508583,1.4749508583,1.4249508583,1.3249508583
31243,ROBUST_78_SL5_TP12_CD6_P7,WLFI/USDT,-0.8264462810,-1.0264462810,0.2000000000,-0.9264462810,-0.9764462810,-1.0264462810,-1.1264462810
31244,ROBUST_78_SL5_TP12_CD6_P7,BTC/USDT,1.2334632877,1.0334632877,0.2000000000,1.1334632877,1.0834632877,1.0334632877,0.9334632877
31245,ROBUST_78_SL5_TP12_CD6_P7,ETH/USDT,3.1177067744,2.9177067744,0.2000000000,3.0177067744,2.9677067744,2.9177067744,2.8177067744
31246,ROBUST_78_SL5_TP12_CD6_P7,TREE/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31247,ROBUST_78_SL5_TP12_CD6_P7,SPCXB/USDT,-3.3294109504,-3.5294109504,0.2000000000,-3.4294109504,-3.4794109504,-3.5294109504,-3.6294109504
31248,ROBUST_78_SL5_TP12_CD6_P7,PUMP/USDT,5.1816958277,4.9816958277,0.2000000000,5.0816958277,5.0316958277,4.9816958277,4.8816958277
31249,ROBUST_78_SL5_TP12_CD6_P7,TRUMP/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31250,ROBUST_78_SL5_TP12_CD6_P7,ONG/USDT,177.4991912003,177.2991912003,0.2000000000,177.3991912003,177.3491912003,177.2991912003,177.1991912003
31251,ROBUST_78_SL4_TP12_CD6_P7,ONDO/USDT,0.7877892664,0.5877892664,0.2000000000,0.6877892664,0.6377892664,0.5877892664,0.4877892664
31252,ROBUST_78_SL4_TP12_CD6_P7,USDE/USDT,0.0000000000,-0.2000000000,0.2000000000,-0.1000000000,-0.1500000000,-0.2000000000,-0.3000000000
31253,ROBUST_78_SL4_TP12_CD6_P7,PAXG/USDT,0.3908432418,0.1908432418,0.2000000000,0.2908432418,0.2408432418,0.1908432418,0.0908432418
31254,ROBUST_78_SL4_TP12_CD6_P7,UNI/USDT,-1.4826175869,-1.6826175869,0.2000000000,-1.5826175869,-1.6326175869,-1.6826175869,-1.7826175869
31255,ROBUST_78_SL4_TP12_CD6_P7,AAVE/USDT,2.8144329897,2.6144329897,0.2000000000,2.7144329897,2.6644329897,2.6144329897,2.5144329897
31256,ROBUST_78_SL4_TP12_CD6_P7,PLUME/USDT,-3.9087947883,-4.1087947883,0.2000000000,-4.0087947883,-4.0587947883,-4.1087947883,-4.2087947883
31257,ROBUST_78_SL4_TP12_CD6_P7,CRCLB/USDT,0.0941471834,-0.1058528166,0.2000000000,-0.0058528166,-0.0558528166,-0.1058528166,-0.2058528166
31258,ROBUST_78_SL4_TP12_CD6_P7,TREE/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31259,ROBUST_78_SL4_TP12_CD6_P7,KAITO/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31260,ROBUST_78_SL4_TP12_CD6_P7,RLUSD/USDT,-0.0199740338,-0.2199740338,0.2000000000,-0.1199740338,-0.1699740338,-0.2199740338,-0.3199740338
31261,ROBUST_78_SL4_TP12_CD6_P7,MSTRB/USDT,0.7392197125,0.5392197125,0.2000000000,0.6392197125,0.5892197125,0.5392197125,0.4392197125
31262,ROBUST_78_SL4_TP12_CD6_P7,USDC/USDT,-0.0099905090,-0.2099905090,0.2000000000,-0.1099905090,-0.1599905090,-0.2099905090,-0.3099905090
31263,ROBUST_78_SL4_TP12_CD6_P7,USD1/USDT,-0.0120012001,-0.2120012001,0.2000000000,-0.1120012001,-0.1620012001,-0.2120012001,-0.3120012001
31264,ROBUST_78_SL4_TP12_CD6_P7,BNB/USDT,-0.9993569355,-1.1993569355,0.2000000000,-1.0993569355,-1.1493569355,-1.1993569355,-1.2993569355
31265,ROBUST_78_SL4_TP12_CD6_P7,CRCLB/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31266,ROBUST_78_SL4_TP12_CD6_P7,USDE/USDT,-0.0199820162,-0.2199820162,0.2000000000,-0.1199820162,-0.1699820162,-0.2199820162,-0.3199820162
31267,ROBUST_78_SL4_TP12_CD6_P7,GPS/USDT,1.4752370917,1.2752370917,0.2000000000,1.3752370917,1.3252370917,1.2752370917,1.1752370917
31268,ROBUST_78_SL4_TP12_CD6_P7,AAVE/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31269,ROBUST_78_SL4_TP12_CD6_P7,ONDO/USDT,-3.6937377691,-3.8937377691,0.2000000000,-3.7937377691,-3.8437377691,-3.8937377691,-3.9937377691
31270,ROBUST_78_SL4_TP12_CD6_P7,PLUME/USDT,-0.8169934641,-1.0169934641,0.2000000000,-0.9169934641,-0.9669934641,-1.0169934641,-1.1169934641
31271,ROBUST_78_SL4_TP12_CD6_P7,ALPINE/USDT,-2.5236593060,-2.7236593060,0.2000000000,-2.6236593060,-2.6736593060,-2.7236593060,-2.8236593060
31272,ROBUST_78_SL4_TP12_CD6_P7,KAITO/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31273,ROBUST_78_SL4_TP12_CD6_P7,XUSD/USDT,-0.0099870169,-0.2099870169,0.2000000000,-0.1099870169,-0.1599870169,-0.2099870169,-0.3099870169
31274,ROBUST_78_SL4_TP12_CD6_P7,UNI/USDT,1.3836477987,1.1836477987,0.2000000000,1.2836477987,1.2336477987,1.1836477987,1.0836477987
31275,ROBUST_78_SL4_TP12_CD6_P7,MUBARAK/USDT,-1.9383259912,-2.1383259912,0.2000000000,-2.0383259912,-2.0883259912,-2.1383259912,-2.2383259912
31276,ROBUST_78_SL4_TP12_CD6_P7,ALPINE/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31277,ROBUST_78_SL4_TP12_CD6_P7,U/USDT,-0.0199820162,-0.2199820162,0.2000000000,-0.1199820162,-0.1699820162,-0.2199820162,-0.3199820162
31278,ROBUST_78_SL4_TP12_CD6_P7,GPS/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31279,ROBUST_78_SL4_TP12_CD6_P7,RLUSD/USDT,-0.0199720391,-0.2199720391,0.2000000000,-0.1199720391,-0.1699720391,-0.2199720391,-0.3199720391
31280,ROBUST_78_SL4_TP12_CD6_P7,EURI/USDT,0.6896551724,0.4896551724,0.2000000000,0.5896551724,0.5396551724,0.4896551724,0.3896551724
31281,ROBUST_78_SL4_TP12_CD6_P7,USD1/USDT,-0.0129996100,-0.2129996100,0.2000000000,-0.1129996100,-0.1629996100,-0.2129996100,-0.3129996100
31282,ROBUST_78_SL4_TP12_CD6_P7,ONDO/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31283,ROBUST_78_SL4_TP12_CD6_P7,PAXG/USDT,-0.5289097247,-0.7289097247,0.2000000000,-0.6289097247,-0.6789097247,-0.7289097247,-0.8289097247
31284,ROBUST_78_SL4_TP12_CD6_P7,MSTRB/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31285,ROBUST_78_SL4_TP12_CD6_P7,AAVE/USDT,-3.6316472114,-3.8316472114,0.2000000000,-3.7316472114,-3.7816472114,-3.8316472114,-3.9316472114
31286,ROBUST_78_SL4_TP12_CD6_P7,ADA/USDT,0.1171646163,-0.0828353837,0.2000000000,0.0171646163,-0.0328353837,-0.0828353837,-0.1828353837
31287,ROBUST_78_SL4_TP12_CD6_P7,PUMP/USDT,8.4685598377,8.2685598377,0.2000000000,8.3685598377,8.3185598377,8.2685598377,8.1685598377
31288,ROBUST_78_SL4_TP12_CD6_P7,MUBARAK/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31289,ROBUST_78_SL4_TP12_CD6_P7,XUSD/USDT,-0.0698602794,-0.2698602794,0.2000000000,-0.1698602794,-0.2198602794,-0.2698602794,-0.3698602794
31290,ROBUST_78_SL4_TP12_CD6_P7,EUR/USDT,0.1041214751,-0.0958785249,0.2000000000,0.0041214751,-0.0458785249,-0.0958785249,-0.1958785249
31291,ROBUST_78_SL4_TP12_CD6_P7,GIGGLE/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31292,ROBUST_78_SL4_TP12_CD6_P7,BMT/USDT,2.5906735751,2.3906735751,0.2000000000,2.4906735751,2.4406735751,2.3906735751,2.2906735751
31293,ROBUST_78_SL4_TP12_CD6_P7,HOME/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31294,ROBUST_78_SL4_TP12_CD6_P7,TUT/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31295,ROBUST_78_SL4_TP12_CD6_P7,ALPINE/USDT,1.5723270440,1.3723270440,0.2000000000,1.4723270440,1.4223270440,1.3723270440,1.2723270440
31296,ROBUST_78_SL4_TP12_CD6_P7,EURI/USDT,-0.1126614091,-0.3126614091,0.2000000000,-0.2126614091,-0.2626614091,-0.3126614091,-0.4126614091
31297,ROBUST_78_SL4_TP12_CD6_P7,BNB/USDT,-1.0671221525,-1.2671221525,0.2000000000,-1.1671221525,-1.2171221525,-1.2671221525,-1.3671221525
31298,ROBUST_78_SL4_TP12_CD6_P7,USDE/USDT,-0.0399640324,-0.2399640324,0.2000000000,-0.1399640324,-0.1899640324,-0.2399640324,-0.3399640324
31299,ROBUST_78_SL4_TP12_CD6_P7,ADA/USDT,8.2318840580,8.0318840580,0.2000000000,8.1318840580,8.0818840580,8.0318840580,7.9318840580
31300,ROBUST_78_SL4_TP12_CD6_P7,POL/USDT,-0.0551267916,-0.2551267916,0.2000000000,-0.1551267916,-0.2051267916,-0.2551267916,-0.3551267916
31301,ROBUST_78_SL4_TP12_CD6_P7,BICO/USDT,-0.2510460251,-0.4510460251,0.2000000000,-0.3510460251,-0.4010460251,-0.4510460251,-0.5510460251
31302,ROBUST_78_SL4_TP12_CD6_P7,GPS/USDT,-0.3171247357,-0.5171247357,0.2000000000,-0.4171247357,-0.4671247357,-0.5171247357,-0.6171247357
31303,ROBUST_78_SL4_TP12_CD6_P7,DOT/USDT,2.9677419355,2.7677419355,0.2000000000,2.8677419355,2.8177419355,2.7677419355,2.6677419355
31304,ROBUST_78_SL4_TP12_CD6_P7,HOME/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31305,ROBUST_78_SL4_TP12_CD6_P7,EDEN/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31306,ROBUST_78_SL4_TP12_CD6_P7,FDUSD/USDT,-0.0300540974,-0.2300540974,0.2000000000,-0.1300540974,-0.1800540974,-0.2300540974,-0.3300540974
31307,ROBUST_78_SL4_TP12_CD6_P7,PAXG/USDT,-0.0231544203,-0.2231544203,0.2000000000,-0.1231544203,-0.1731544203,-0.2231544203,-0.3231544203
31308,ROBUST_78_SL4_TP12_CD6_P7,GIGGLE/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31309,ROBUST_78_SL4_TP12_CD6_P7,TUT/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31310,ROBUST_78_SL4_TP12_CD6_P7,SKHYB/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31311,ROBUST_78_SL4_TP12_CD6_P7,EUR/USDT,0.0259942813,-0.1740057187,0.2000000000,-0.0740057187,-0.1240057187,-0.1740057187,-0.2740057187
31312,ROBUST_78_SL4_TP12_CD6_P7,ALLO/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31313,ROBUST_78_SL4_TP12_CD6_P7,FIL/USDT,0.6805555556,0.4805555556,0.2000000000,0.5805555556,0.5305555556,0.4805555556,0.3805555556
31314,ROBUST_78_SL4_TP12_CD6_P7,BICO/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31315,ROBUST_78_SL4_TP12_CD6_P7,MUBARAK/USDT,0.8744038156,0.6744038156,0.2000000000,0.7744038156,0.7244038156,0.6744038156,0.5744038156
31316,ROBUST_78_SL4_TP12_CD6_P7,PUMP/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31317,ROBUST_78_SL4_TP12_CD6_P7,BMT/USDT,-0.7563025210,-0.9563025210,0.2000000000,-0.8563025210,-0.9063025210,-0.9563025210,-1.0563025210
31318,ROBUST_78_SL4_TP12_CD6_P7,XUSD/USDT,-0.0099870169,-0.2099870169,0.2000000000,-0.1099870169,-0.1599870169,-0.2099870169,-0.3099870169
31319,ROBUST_78_SL4_TP12_CD6_P7,ENA/USDT,1.7877094972,1.5877094972,0.2000000000,1.6877094972,1.6377094972,1.5877094972,1.4877094972
31320,ROBUST_78_SL4_TP12_CD6_P7,HOME/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31321,ROBUST_78_SL4_TP12_CD6_P7,ADA/USDT,3.0671602327,2.8671602327,0.2000000000,2.9671602327,2.9171602327,2.8671602327,2.7671602327
31322,ROBUST_78_SL4_TP12_CD6_P7,OPN/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31323,ROBUST_78_SL4_TP12_CD6_P7,PEPE/USDT,-0.6872852234,-0.8872852234,0.2000000000,-0.7872852234,-0.8372852234,-0.8872852234,-0.9872852234
31324,ROBUST_78_SL4_TP12_CD6_P7,RARE/USDT,-2.8997514499,-3.0997514499,0.2000000000,-2.9997514499,-3.0497514499,-3.0997514499,-3.1997514499
31325,ROBUST_78_SL4_TP12_CD6_P7,EWYB/USDT,4.5211293597,4.3211293597,0.2000000000,4.4211293597,4.3711293597,4.3211293597,4.2211293597
31326,ROBUST_78_SL4_TP12_CD6_P7,MUB/USDT,2.6336092019,2.4336092019,0.2000000000,2.5336092019,2.4836092019,2.4336092019,2.3336092019
31327,ROBUST_78_SL4_TP12_CD6_P7,SNDKB/USDT,7.0303094548,6.8303094548,0.2000000000,6.9303094548,6.8803094548,6.8303094548,6.7303094548
31328,ROBUST_78_SL4_TP12_CD6_P7,PORTAL/USDT,2.7462121212,2.5462121212,0.2000000000,2.6462121212,2.5962121212,2.5462121212,2.4462121212
31329,ROBUST_78_SL4_TP12_CD6_P7,SOXLB/USDT,1.7503805175,1.5503805175,0.2000000000,1.6503805175,1.6003805175,1.5503805175,1.4503805175
31330,ROBUST_78_SL4_TP12_CD6_P7,PAXG/USDT,2.9716829649,2.7716829649,0.2000000000,2.8716829649,2.8216829649,2.7716829649,2.6716829649
31331,ROBUST_78_SL4_TP12_CD6_P7,XAUT/USDT,2.9309489546,2.7309489546,0.2000000000,2.8309489546,2.7809489546,2.7309489546,2.6309489546
31332,ROBUST_78_SL4_TP12_CD6_P7,SNXXB/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31333,ROBUST_78_SL4_TP12_CD6_P7,KORUB/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31334,ROBUST_78_SL4_TP12_CD6_P7,MUBARAK/USDT,1.0424422934,0.8424422934,0.2000000000,0.9424422934,0.8924422934,0.8424422934,0.7424422934
31335,ROBUST_78_SL4_TP12_CD6_P7,MUB/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31336,ROBUST_78_SL4_TP12_CD6_P7,TUT/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31337,ROBUST_78_SL4_TP12_CD6_P7,BICO/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31338,ROBUST_78_SL4_TP12_CD6_P7,HEMI/USDT,6.4182194617,6.2182194617,0.2000000000,6.3182194617,6.2682194617,6.2182194617,6.1182194617
31339,ROBUST_78_SL4_TP12_CD6_P7,ADA/USDT,-2.2692109335,-2.4692109335,0.2000000000,-2.3692109335,-2.4192109335,-2.4692109335,-2.5692109335
31340,ROBUST_78_SL4_TP12_CD6_P7,HOME/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31341,ROBUST_78_SL4_TP12_CD6_P7,EURI/USDT,-0.0606008138,-0.2606008138,0.2000000000,-0.1606008138,-0.2106008138,-0.2606008138,-0.3606008138
31342,ROBUST_78_SL4_TP12_CD6_P7,USD1/USDT,0.0189954411,-0.1810045589,0.2000000000,-0.0810045589,-0.1310045589,-0.1810045589,-0.2810045589
31343,ROBUST_78_SL4_TP12_CD6_P7,ACE/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31344,ROBUST_78_SL4_TP12_CD6_P7,PLUME/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31345,ROBUST_78_SL4_TP12_CD6_P7,BEL/USDT,2.9058116232,2.7058116232,0.2000000000,2.8058116232,2.7558116232,2.7058116232,2.6058116232
31346,ROBUST_78_SL4_TP12_CD6_P7,ALLO/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31347,ROBUST_78_SL4_TP12_CD6_P7,FDUSD/USDT,0.0000000000,-0.2000000000,0.2000000000,-0.1000000000,-0.1500000000,-0.2000000000,-0.3000000000
31348,ROBUST_78_SL4_TP12_CD6_P7,RED/USDT,1.3636363636,1.1636363636,0.2000000000,1.2636363636,1.2136363636,1.1636363636,1.0636363636
31349,ROBUST_78_SL4_TP12_CD6_P7,EDEN/USDT,4.6835443038,4.4835443038,0.2000000000,4.5835443038,4.5335443038,4.4835443038,4.3835443038
31350,ROBUST_78_SL4_TP12_CD6_P7,RARE/USDT,-0.0807754443,-0.2807754443,0.2000000000,-0.1807754443,-0.2307754443,-0.2807754443,-0.3807754443
31351,ROBUST_78_SL4_TP12_CD6_P7,CHIP/USDT,-1.3406940063,-1.5406940063,0.2000000000,-1.4406940063,-1.4906940063,-1.5406940063,-1.6406940063
31352,ROBUST_78_SL4_TP12_CD6_P7,GALA/USDT,-3.1456953642,-3.3456953642,0.2000000000,-3.2456953642,-3.2956953642,-3.3456953642,-3.4456953642
31353,ROBUST_78_SL4_TP12_CD6_P7,SOXLB/USDT,3.9664434469,3.7664434469,0.2000000000,3.8664434469,3.8164434469,3.7664434469,3.6664434469
31354,ROBUST_78_SL4_TP12_CD6_P7,XAUT/USDT,2.0081201901,1.8081201901,0.2000000000,1.9081201901,1.8581201901,1.8081201901,1.7081201901
31355,ROBUST_78_SL4_TP12_CD6_P7,PAXG/USDT,1.0833042060,0.8833042060,0.2000000000,0.9833042060,0.9333042060,0.8833042060,0.7833042060
31356,ROBUST_78_SL4_TP12_CD6_P7,MSTRB/USDT,2.4615072934,2.2615072934,0.2000000000,2.3615072934,2.3115072934,2.2615072934,2.1615072934
31357,ROBUST_78_SL4_TP12_CD6_P7,CRCLB/USDT,1.5426497278,1.3426497278,0.2000000000,1.4426497278,1.3926497278,1.3426497278,1.2426497278
31358,ROBUST_78_SL4_TP12_CD6_P7,ADA/USDT,-0.9387351779,-1.1387351779,0.2000000000,-1.0387351779,-1.0887351779,-1.1387351779,-1.2387351779
31359,ROBUST_78_SL4_TP12_CD6_P7,BICO/USDT,10.8870967742,10.6870967742,0.2000000000,10.7870967742,10.7370967742,10.6870967742,10.5870967742
31360,ROBUST_78_SL4_TP12_CD6_P7,EURI/USDT,0.0086527646,-0.1913472354,0.2000000000,-0.0913472354,-0.1413472354,-0.1913472354,-0.2913472354
31361,ROBUST_78_SL4_TP12_CD6_P7,ALPINE/USDT,4.0498442368,3.8498442368,0.2000000000,3.9498442368,3.8998442368,3.8498442368,3.7498442368
31362,ROBUST_78_SL4_TP12_CD6_P7,MUBARAK/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31363,ROBUST_78_SL4_TP12_CD6_P7,TAO/USDT,4.0526849037,3.8526849037,0.2000000000,3.9526849037,3.9026849037,3.8526849037,3.7526849037
31364,ROBUST_78_SL4_TP12_CD6_P7,RARE/USDT,3.4241245136,3.2241245136,0.2000000000,3.3241245136,3.2741245136,3.2241245136,3.1241245136
31365,ROBUST_78_SL4_TP12_CD6_P7,PUMP/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31366,ROBUST_78_SL4_TP12_CD6_P7,SPCXB/USDT,1.0797219346,0.8797219346,0.2000000000,0.9797219346,0.9297219346,0.8797219346,0.7797219346
31367,ROBUST_78_SL4_TP12_CD6_P7,PORTAL/USDT,-1.8884120172,-2.0884120172,0.2000000000,-1.9884120172,-2.0384120172,-2.0884120172,-2.1884120172
31368,ROBUST_78_SL4_TP12_CD6_P7,PLUME/USDT,1.3278008299,1.1278008299,0.2000000000,1.2278008299,1.1778008299,1.1278008299,1.0278008299
31369,ROBUST_78_SL4_TP12_CD6_P7,TREE/USDT,0.0000000000,-0.2000000000,0.2000000000,-0.1000000000,-0.1500000000,-0.2000000000,-0.3000000000
31370,ROBUST_78_SL4_TP12_CD6_P7,KORUB/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31371,ROBUST_78_SL4_TP12_CD6_P7,PEPE/USDT,1.0416666667,0.8416666667,0.2000000000,0.9416666667,0.8916666667,0.8416666667,0.7416666667
31372,ROBUST_78_SL4_TP12_CD6_P7,HEMI/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31373,ROBUST_78_SL4_TP12_CD6_P7,BEL/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31374,ROBUST_78_SL4_TP12_CD6_P7,HOME/USDT,12.0000000000,11.8000000000,0.2000000000,11.9000000000,11.8500000000,11.8000000000,11.7000000000
31375,ROBUST_78_SL4_TP12_CD6_P7,EUR/USDT,-0.1037613489,-0.3037613489,0.2000000000,-0.2037613489,-0.2537613489,-0.3037613489,-0.4037613489
31376,ROBUST_78_SL4_TP12_CD6_P7,PUMP/USDT,4.4665928387,4.2665928387,0.2000000000,4.3665928387,4.3165928387,4.2665928387,4.1665928387
31377,ROBUST_78_SL4_TP12_CD6_P7,EDEN/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31378,ROBUST_78_SL4_TP12_CD6_P7,OPN/USDT,-3.7383177570,-3.9383177570,0.2000000000,-3.8383177570,-3.8883177570,-3.9383177570,-4.0383177570
31379,ROBUST_78_SL4_TP12_CD6_P7,SPCXB/USDT,0.4844392249,0.2844392249,0.2000000000,0.3844392249,0.3344392249,0.2844392249,0.1844392249
31380,ROBUST_78_SL4_TP12_CD6_P7,WLD/USDT,-2.0991253644,-2.2991253644,0.2000000000,-2.1991253644,-2.2491253644,-2.2991253644,-2.3991253644
31381,ROBUST_78_SL4_TP12_CD6_P7,RARE/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31382,ROBUST_78_SL4_TP12_CD6_P7,PORTAL/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31383,ROBUST_78_SL4_TP12_CD6_P7,XPL/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31384,ROBUST_78_SL4_TP12_CD6_P7,LINK/USDT,4.2596108211,4.0596108211,0.2000000000,4.1596108211,4.1096108211,4.0596108211,3.9596108211
31385,ROBUST_78_SL4_TP12_CD6_P7,GIGGLE/USDT,-4.0000000000,-4.2000000000,0.2000000000,-4.1000000000,-4.1500000000,-4.2000000000,-4.3000000000
31386,ROBUST_78_SL4_TP12_CD6_P7,TRUMP/USDT,-2.8104575163,-3.0104575163,0.2000000000,-2.9104575163,-2.9604575163,-3.0104575163,-3.1104575163
31387,ROBUST_78_SL4_TP12_CD6_P7,BNB/USDT,1.0721520447,0.8721520447,0.2000000000,0.9721520447,0.9221520447,0.8721520447,0.7721520447
31388,ROBUST_78_SL4_TP12_CD6_P7,DOGE/USDT,2.0541153138,1.8541153138,0.2000000000,1.9541153138,1.9041153138,1.8541153138,1.7541153138
31389,ROBUST_78_SL4_TP12_CD6_P7,EDEN/USDT,0.4750056548,0.2750056548,0.2000000000,0.3750056548,0.3250056548,0.2750056548,0.1750056548
