row,entry_time,exit_time,scenario,symbol,return_pct,gross_price_return_pct,net_if_cost_020pp
29004,2026-08-15T10:00:00+00:00,2026-08-16T10:00:00+00:00,CD24_E2_P10,OPN/USDT,6.62730924,6.82730924,6.62730924
3262,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S72_SL6_TP8,BEL/USDT,0.74250707,0.94250707,0.74250707
3625,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S72_SL6_TP10,BEL/USDT,0.74250707,0.94250707,0.74250707
3973,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S72_SL6_TP12,BEL/USDT,0.74250707,0.94250707,0.74250707
11926,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S78_SL6_TP15,BEL/USDT,0.74250707,0.94250707,0.74250707
14590,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S80_SL6_TP8,BEL/USDT,0.74250707,0.94250707,0.74250707
14874,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S80_SL6_TP10,BEL/USDT,0.74250707,0.94250707,0.74250707
15155,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S80_SL6_TP12,BEL/USDT,0.74250707,0.94250707,0.74250707
15429,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S80_SL6_TP15,BEL/USDT,0.74250707,0.94250707,0.74250707
15430,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S80_SL6_TP15,EUR/USDT,-0.21727563,-0.01727563,-0.21727563
17508,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S82_SL5_TP12,BEL/USDT,0.74250707,0.94250707,0.74250707
18072,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S82_SL6_TP8,BEL/USDT,0.74250707,0.94250707,0.74250707
18363,2026-08-15T11:00:00+00:00,2026-08-16T11:00:00+00:00,S82_SL6_TP10,BEL/USDT,0.74250707,0.94250707,0.74250707
333,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S72_SL4_TP8,OPN/USDT,4.64848485,4.84848485,4.64848485
334,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S72_SL4_TP8,BNB/USDT,-0.83963094,-0.63963094,-0.83963094
722,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S72_SL4_TP10,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
1091,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S72_SL4_TP12,OPN/USDT,4.64848485,4.84848485,4.64848485
1829,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S72_SL5_TP8,OPN/USDT,4.64848485,4.84848485,4.64848485
2195,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S72_SL5_TP10,OPN/USDT,4.64848485,4.84848485,4.64848485
2196,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S72_SL5_TP10,BNB/USDT,-0.83963094,-0.63963094,-0.83963094
2907,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S72_SL5_TP15,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
3263,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S72_SL6_TP8,BNB/USDT,-0.83963094,-0.63963094,-0.83963094
3974,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S72_SL6_TP12,OPN/USDT,4.64848485,4.84848485,4.64848485
4670,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S75_SL4_TP8,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
5371,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S75_SL4_TP12,OPN/USDT,4.64848485,4.84848485,4.64848485
5372,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S75_SL4_TP12,BNB/USDT,-0.83963094,-0.63963094,-0.83963094
6742,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S75_SL5_TP12,OPN/USDT,4.64848485,4.84848485,4.64848485
8728,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S78_SL4_TP8,OPN/USDT,4.64848485,4.84848485,4.64848485
8729,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S78_SL4_TP8,BNB/USDT,-0.83963094,-0.63963094,-0.83963094
9334,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S78_SL4_TP12,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
10219,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S78_SL5_TP10,OPN/USDT,4.64848485,4.84848485,4.64848485
12228,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S80_SL4_TP8,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
12546,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S80_SL4_TP10,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
15431,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S80_SL6_TP15,OPN/USDT,4.64848485,4.84848485,4.64848485
16039,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S82_SL4_TP10,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
16040,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S82_SL4_TP10,OPN/USDT,4.64848485,4.84848485,4.64848485
16338,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S82_SL4_TP12,OPN/USDT,4.64848485,4.84848485,4.64848485
16629,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S82_SL4_TP15,OPN/USDT,4.64848485,4.84848485,4.64848485
18647,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S82_SL6_TP12,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
18925,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,S82_SL6_TP15,OPN/USDT,4.64848485,4.84848485,4.64848485
22647,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD6_E1_P7,OPN/USDT,4.64848485,4.84848485,4.64848485
22979,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD6_E1_P10,BNB/USDT,-0.83963094,-0.63963094,-0.83963094
23938,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD6_E2_P7,OPN/USDT,4.64848485,4.84848485,4.64848485
24270,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD6_E2_P10,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
24982,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD12_E1_P5,OPN/USDT,4.64848485,4.84848485,4.64848485
25667,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD12_E1_P15,GRAM/USDT,0.32316891,0.52316891,0.32316891
25668,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD12_E1_P15,BEL/USDT,0.64825636,0.84825636,0.64825636
25905,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD12_E2_P5,OPN/USDT,4.64848485,4.84848485,4.64848485
26150,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD12_E2_P7,OPN/USDT,4.64848485,4.84848485,4.64848485
26942,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD12_E2_P15,USDC/USDT,-0.19900093,0.00099907,-0.19900093
27749,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD24_E1_P10,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
28199,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD24_E1_P15,OPN/USDT,4.64848485,4.84848485,4.64848485
29006,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD24_E2_P10,LINK/USDT,-1.55249366,-1.35249366,-1.55249366
29456,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,CD24_E2_P15,OPN/USDT,4.64848485,4.84848485,4.64848485
30799,2026-08-15T12:00:00+00:00,2026-08-16T12:00:00+00:00,ROBUST_72_SL5_TP10_CD6_P7,OPN/USDT,4.64848485,4.84848485,4.64848485
337,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S72_SL4_TP8,USDC/USDT,-0.19700279,0.00299721,-0.19700279
1093,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S72_SL4_TP12,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
1458,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S72_SL4_TP15,OPN/USDT,5.82409639,6.02409639,5.82409639
1830,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S72_SL5_TP8,USDC/USDT,-0.19700279,0.00299721,-0.19700279
2556,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S72_SL5_TP12,OPN/USDT,5.82409639,6.02409639,5.82409639
2557,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S72_SL5_TP12,USDC/USDT,-0.19700279,0.00299721,-0.19700279
3265,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S72_SL6_TP8,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
5027,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S75_SL4_TP10,USDC/USDT,-0.19700279,0.00299721,-0.19700279
5028,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S75_SL4_TP10,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
5374,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S75_SL4_TP12,USDC/USDT,-0.19700279,0.00299721,-0.19700279
6053,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S75_SL5_TP8,OPN/USDT,5.82409639,6.02409639,5.82409639
7759,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S75_SL6_TP10,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
9035,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S78_SL4_TP10,OPN/USDT,5.82409639,6.02409639,5.82409639
9336,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S78_SL4_TP12,OPN/USDT,5.82409639,6.02409639,5.82409639
9629,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S78_SL4_TP15,USDC/USDT,-0.19700279,0.00299721,-0.19700279
10220,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S78_SL5_TP10,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
10512,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S78_SL5_TP12,OPN/USDT,5.82409639,6.02409639,5.82409639
11916,2026-08-15T13:00:00+00:00,2026-08-15T14:00:00+00:00,S78_SL6_TP15,HEMI/USDT,14.80000000,15.00000000,14.80000000
11928,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S78_SL6_TP15,OPN/USDT,5.82409639,6.02409639,5.82409639
12547,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S80_SL4_TP10,OPN/USDT,5.82409639,6.02409639,5.82409639
12841,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S80_SL4_TP12,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
13139,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S80_SL4_TP15,USDC/USDT,-0.19700279,0.00299721,-0.19700279
14290,2026-08-15T13:00:00+00:00,2026-08-15T14:00:00+00:00,S80_SL5_TP15,HEMI/USDT,14.80000000,15.00000000,14.80000000
14876,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S80_SL6_TP10,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
15420,2026-08-15T13:00:00+00:00,2026-08-15T14:00:00+00:00,S80_SL6_TP15,HEMI/USDT,14.80000000,15.00000000,14.80000000
15729,2026-08-15T13:00:00+00:00,2026-08-15T20:00:00+00:00,S82_SL4_TP8,RED/USDT,7.80000000,8.00000000,7.80000000
15738,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S82_SL4_TP8,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
16042,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S82_SL4_TP10,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
16327,2026-08-15T13:00:00+00:00,2026-08-15T14:00:00+00:00,S82_SL4_TP12,HEMI/USDT,11.80000000,12.00000000,11.80000000
16340,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S82_SL4_TP12,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
16618,2026-08-15T13:00:00+00:00,2026-08-15T14:00:00+00:00,S82_SL4_TP15,HEMI/USDT,14.80000000,15.00000000,14.80000000
16928,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S82_SL5_TP8,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
17221,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S82_SL5_TP10,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
17501,2026-08-15T13:00:00+00:00,2026-08-15T21:00:00+00:00,S82_SL5_TP12,RED/USDT,11.80000000,12.00000000,11.80000000
17510,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S82_SL5_TP12,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
18074,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S82_SL6_TP8,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
18365,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S82_SL6_TP10,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
18641,2026-08-15T13:00:00+00:00,2026-08-15T21:00:00+00:00,S82_SL6_TP12,RED/USDT,11.80000000,12.00000000,11.80000000
18648,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S82_SL6_TP12,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
18926,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S82_SL6_TP15,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
19207,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL4_TP8,OPN/USDT,5.82409639,6.02409639,5.82409639
19208,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL4_TP8,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
19487,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL4_TP10,OPN/USDT,5.82409639,6.02409639,5.82409639
19488,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL4_TP10,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
19760,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL4_TP12,OPN/USDT,5.82409639,6.02409639,5.82409639
19761,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL4_TP12,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
20033,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL4_TP15,OPN/USDT,5.82409639,6.02409639,5.82409639
20034,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL4_TP15,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
20307,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL5_TP8,OPN/USDT,5.82409639,6.02409639,5.82409639
20308,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL5_TP8,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
20582,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL5_TP10,OPN/USDT,5.82409639,6.02409639,5.82409639
20583,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL5_TP10,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
20858,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL5_TP12,OPN/USDT,5.82409639,6.02409639,5.82409639
20859,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL5_TP12,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
21121,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL5_TP15,OPN/USDT,5.82409639,6.02409639,5.82409639
21122,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL5_TP15,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
21388,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL6_TP8,OPN/USDT,5.82409639,6.02409639,5.82409639
21389,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL6_TP8,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
21659,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL6_TP10,OPN/USDT,5.82409639,6.02409639,5.82409639
21660,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL6_TP10,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
21927,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL6_TP12,OPN/USDT,5.82409639,6.02409639,5.82409639
21928,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL6_TP12,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
22191,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL6_TP15,OPN/USDT,5.82409639,6.02409639,5.82409639
22192,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,S85_SL6_TP15,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
23445,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,CD6_E1_P15,USDC/USDT,-0.19700279,0.00299721,-0.19700279
23446,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,CD6_E1_P15,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
24730,2026-08-15T13:00:00+00:00,2026-08-15T20:00:00+00:00,CD6_E2_P15,RED/USDT,9.80000000,10.00000000,9.80000000
24743,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,CD6_E2_P15,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
24984,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,CD12_E1_P5,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
25907,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,CD12_E2_P5,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
26152,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,CD12_E2_P7,XAUT/USDT,-0.24722962,-0.04722962,-0.24722962
27176,2026-08-15T13:00:00+00:00,2026-08-15T14:00:00+00:00,CD24_E1_P5,HEMI/USDT,9.80000000,10.00000000,9.80000000
27424,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,CD24_E1_P7,OPN/USDT,5.82409639,6.02409639,5.82409639
28433,2026-08-15T13:00:00+00:00,2026-08-15T14:00:00+00:00,CD24_E2_P5,HEMI/USDT,9.80000000,10.00000000,9.80000000
28681,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,CD24_E2_P7,OPN/USDT,5.82409639,6.02409639,5.82409639
31582,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,ROBUST_78_SL5_TP10_CD24_P5,OPN/USDT,5.82409639,6.02409639,5.82409639
31729,2026-08-15T13:00:00+00:00,2026-08-16T13:00:00+00:00,ROBUST_78_SL5_TP12_CD24_P5,OPN/USDT,5.82409639,6.02409639,5.82409639
338,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S72_SL4_TP8,SKHYB/USDT,0.07561414,0.27561414,0.07561414
339,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S72_SL4_TP8,EURI/USDT,-0.23456321,-0.03456321,-0.23456321
724,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S72_SL4_TP10,OPN/USDT,3.73700787,3.93700787,3.73700787
725,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S72_SL4_TP10,SKHYB/USDT,0.07561414,0.27561414,0.07561414
1086,2026-08-15T14:00:00+00:00,2026-08-16T00:00:00+00:00,S72_SL4_TP12,CHIP/USDT,11.80000000,12.00000000,11.80000000
1095,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S72_SL4_TP12,BNB/USDT,-0.67654919,-0.47654919,-0.67654919
1455,2026-08-15T14:00:00+00:00,2026-08-16T04:00:00+00:00,S72_SL4_TP15,ONG/USDT,14.80000000,15.00000000,14.80000000
1460,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S72_SL4_TP15,BNB/USDT,-0.67654919,-0.47654919,-0.67654919
1825,2026-08-15T14:00:00+00:00,2026-08-15T19:00:00+00:00,S72_SL5_TP8,ONG/USDT,7.80000000,8.00000000,7.80000000
1832,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S72_SL5_TP8,BNB/USDT,-0.67654919,-0.47654919,-0.67654919
2197,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S72_SL5_TP10,USDC/USDT,-0.19700279,0.00299721,-0.19700279
2552,2026-08-15T14:00:00+00:00,2026-08-16T00:00:00+00:00,S72_SL5_TP12,CHIP/USDT,11.80000000,12.00000000,11.80000000
2558,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S72_SL5_TP12,LINK/USDT,-1.60191841,-1.40191841,-1.60191841
2906,2026-08-15T14:00:00+00:00,2026-08-16T09:00:00+00:00,S72_SL5_TP15,CHIP/USDT,14.80000000,15.00000000,14.80000000
3255,2026-08-15T14:00:00+00:00,2026-08-15T21:00:00+00:00,S72_SL6_TP8,CHIP/USDT,7.80000000,8.00000000,7.80000000
3628,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S72_SL6_TP10,USDC/USDT,-0.19700279,0.00299721,-0.19700279
3969,2026-08-15T14:00:00+00:00,2026-08-16T00:00:00+00:00,S72_SL6_TP12,CHIP/USDT,11.80000000,12.00000000,11.80000000
4324,2026-08-15T14:00:00+00:00,2026-08-16T09:00:00+00:00,S72_SL6_TP15,CHIP/USDT,14.80000000,15.00000000,14.80000000
4664,2026-08-15T14:00:00+00:00,2026-08-15T21:00:00+00:00,S75_SL4_TP8,CHIP/USDT,7.80000000,8.00000000,7.80000000
4672,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL4_TP8,OPN/USDT,3.73700787,3.93700787,3.73700787
5029,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL4_TP10,LINK/USDT,-1.60191841,-1.40191841,-1.60191841
5369,2026-08-15T14:00:00+00:00,2026-08-16T00:00:00+00:00,S75_SL4_TP12,CHIP/USDT,11.80000000,12.00000000,11.80000000
5376,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL4_TP12,EURI/USDT,-0.23456321,-0.03456321,-0.23456321
5710,2026-08-15T14:00:00+00:00,2026-08-16T09:00:00+00:00,S75_SL4_TP15,CHIP/USDT,14.80000000,15.00000000,14.80000000
5714,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL4_TP15,OPN/USDT,3.73700787,3.93700787,3.73700787
6044,2026-08-15T14:00:00+00:00,2026-08-15T19:00:00+00:00,S75_SL5_TP8,ONG/USDT,7.80000000,8.00000000,7.80000000
6045,2026-08-15T14:00:00+00:00,2026-08-15T21:00:00+00:00,S75_SL5_TP8,CHIP/USDT,7.80000000,8.00000000,7.80000000
6405,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL5_TP10,OPN/USDT,3.73700787,3.93700787,3.73700787
6406,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL5_TP10,SKHYB/USDT,0.07561414,0.27561414,0.07561414
6745,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL5_TP12,USDC/USDT,-0.19700279,0.00299721,-0.19700279
7080,2026-08-15T14:00:00+00:00,2026-08-16T09:00:00+00:00,S75_SL5_TP15,CHIP/USDT,14.80000000,15.00000000,14.80000000
7083,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL5_TP15,OPN/USDT,3.73700787,3.93700787,3.73700787
7421,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL6_TP8,LINK/USDT,-1.60191841,-1.40191841,-1.60191841
7751,2026-08-15T14:00:00+00:00,2026-08-15T22:00:00+00:00,S75_SL6_TP10,CHIP/USDT,9.80000000,10.00000000,9.80000000
8088,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL6_TP12,OPN/USDT,3.73700787,3.93700787,3.73700787
8423,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S75_SL6_TP15,USDC/USDT,-0.19700279,0.00299721,-0.19700279
8731,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S78_SL4_TP8,SKHYB/USDT,0.07561414,0.27561414,0.07561414
9032,2026-08-15T14:00:00+00:00,2026-08-15T22:00:00+00:00,S78_SL4_TP10,CHIP/USDT,9.80000000,10.00000000,9.80000000
9037,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S78_SL4_TP10,LINK/USDT,-1.60191841,-1.40191841,-1.60191841
9331,2026-08-15T14:00:00+00:00,2026-08-16T00:00:00+00:00,S78_SL4_TP12,CHIP/USDT,11.80000000,12.00000000,11.80000000
9625,2026-08-15T14:00:00+00:00,2026-08-16T09:00:00+00:00,S78_SL4_TP15,CHIP/USDT,14.80000000,15.00000000,14.80000000
9630,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S78_SL4_TP15,LINK/USDT,-1.60191841,-1.40191841,-1.60191841
9913,2026-08-15T14:00:00+00:00,2026-08-15T21:00:00+00:00,S78_SL5_TP8,CHIP/USDT,7.80000000,8.00000000,7.80000000
9921,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S78_SL5_TP8,LINK/USDT,-1.60191841,-1.40191841,-1.60191841
10216,2026-08-15T14:00:00+00:00,2026-08-15T22:00:00+00:00,S78_SL5_TP10,CHIP/USDT,9.80000000,10.00000000,9.80000000
10507,2026-08-15T14:00:00+00:00,2026-08-16T00:00:00+00:00,S78_SL5_TP12,CHIP/USDT,11.80000000,12.00000000,11.80000000
10514,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S78_SL5_TP12,LINK/USDT,-1.60191841,-1.40191841,-1.60191841
10793,2026-08-15T14:00:00+00:00,2026-08-16T09:00:00+00:00,S78_SL5_TP15,CHIP/USDT,14.80000000,15.00000000,14.80000000
11074,2026-08-15T14:00:00+00:00,2026-08-15T19:00:00+00:00,S78_SL6_TP8,ONG/USDT,7.80000000,8.00000000,7.80000000
11373,2026-08-15T14:00:00+00:00,2026-08-16T14:00:00+00:00,S78_SL6_TP10,USDC/USDT,-0.19700279,0.00299721,-0.19700279
11647,2026-08-15T14:00:00+00:00,2026-08-16T00:00:00+00:00,S78_SL6_TP12,CHIP/USDT,11.80000000,12.00000000,11.80000000
11924,2026-08-15T14:00:00+00:00,2026-08-16T04:00:00+00:00,S78_SL6_TP15,ONG/USDT,14.80000000,15.00000000,14.80000000
