row,scenario,gross_return_pct,recorded_return_pct,implicit_cost_pp
268,S72_SL4_TP8,-4.000000000000014,-4.200000000000014,0.20000000000000018
269,S72_SL4_TP8,-0.07408372833224153,-0.27408372833224154,0.2
270,S72_SL4_TP8,-1.9487549621075462,-2.1487549621075464,0.20000000000000018
271,S72_SL4_TP8,-0.4971869684678887,-0.6971869684678886,0.19999999999999996
272,S72_SL4_TP8,-0.2539037704709979,-0.4539037704709979,0.2
273,S72_SL4_TP8,4.259610821072624,4.059610821072623,0.20000000000000018
274,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
275,S72_SL4_TP8,-2.8104575163398593,-3.0104575163398595,0.20000000000000018
276,S72_SL4_TP8,-0.5537098560354337,-0.7537098560354336,0.19999999999999996
277,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
278,S72_SL4_TP8,1.0721520446647759,0.8721520446647759,0.19999999999999996
279,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
280,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
281,S72_SL4_TP8,3.566553913714321,3.366553913714321,0.20000000000000018
282,S72_SL4_TP8,-0.16946758932353534,-0.36946758932353535,0.2
283,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
284,S72_SL4_TP8,-4.000000000000014,-4.200000000000014,0.20000000000000018
285,S72_SL4_TP8,0.009990009990024085,-0.19000999000997593,0.2
286,S72_SL4_TP8,1.60150730098918,1.40150730098918,0.19999999999999996
287,S72_SL4_TP8,-1.6899338721528268,-1.8899338721528267,0.19999999999999996
288,S72_SL4_TP8,-1.8299881936245543,-2.0299881936245545,0.20000000000000018
289,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
290,S72_SL4_TP8,4.059539918809207,3.859539918809207,0.20000000000000018
291,S72_SL4_TP8,-1.110480356258392,-1.310480356258392,0.19999999999999996
292,S72_SL4_TP8,1.6772700983227251,1.4772700983227252,0.19999999999999996
293,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
294,S72_SL4_TP8,3.736604624929485,3.5366046249294847,0.20000000000000018
295,S72_SL4_TP8,4.257021948385131,4.057021948385131,0.20000000000000018
296,S72_SL4_TP8,-0.00699342617939136,-0.20699342617939137,0.2
297,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
298,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
299,S72_SL4_TP8,-1.1068408916218297,-1.3068408916218297,0.19999999999999996
300,S72_SL4_TP8,0.4454088624942898,0.24540886249428978,0.2
301,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
302,S72_SL4_TP8,-1.0962962962963063,-1.2962962962963063,0.19999999999999996
303,S72_SL4_TP8,-0.8988178591200713,-1.0988178591200712,0.19999999999999996
304,S72_SL4_TP8,-4.0000000000000036,-4.200000000000004,0.20000000000000018
305,S72_SL4_TP8,8.000000000000007,7.800000000000007,0.20000000000000018
